[3.4] 昔涟 | 哎呀别上当了 | 00:00:00,340 --> 00:00:02,820
[3.7] 昔涟 | 这里不是梦 | 00:59:32,550 --> 00:59:33,590
[3.7] 昔涟 | 也不是幻境 | 00:59:33,590 --> 00:59:34,870
[3.7] 昔涟 | 而是如我所说的尾声 | 00:59:34,870 --> 00:59:39,490
[3.7] 昔涟 | 故事的最后 | 00:59:39,930 --> 00:59:41,330
[3.7] 昔涟 | 剧中人完成谢幕 | 00:59:41,330 --> 00:59:43,290
[3.7] 昔涟 | 踏上了永不回头的旅途 | 00:59:43,290 --> 00:59:46,189
[3.7] 昔涟 | 那本不属于剧中 | 00:59:46,589 --> 00:59:48,289
[3.7] 昔涟 | 却帮助写下浪漫结局的人儿 | 00:59:48,289 --> 00:59:51,300
[3.7] 昔涟 | 他同朋友们纷纷告别 | 00:59:51,300 --> 00:59:53,700
[3.7] 昔涟 | 回到属于他故事之外的家园 | 00:59:53,700 --> 00:59:56,870
[3.7] 昔涟 | 答应我最后一件事吧 | 00:59:57,190 --> 00:59:59,110
[3.7] 昔涟 | 伙伴说再见的时候要笑一笑好吗 | 00:59:59,110 --> 01:00:05,470
[3.7] 昔涟 | 太过艰难曲折的故事总会令人难以相信 | 01:00:05,470 --> 01:00:09,190
[3.7] 昔涟 | 要是有人质疑这段故事的真实性 | 01:00:09,190 --> 01:00:12,710
[3.7] 昔涟 | 各位可要为我们所有人挺身而出呀 | 01:00:13,150 --> 01:00:15,750
[3.7] 昔涟 | 真是可靠呀 | 01:00:17,070 --> 01:00:18,110
[3.7] 昔涟 | 3月嘘 | 01:00:18,110 --> 01:00:21,060
[3.7] 昔涟 | 你们听 | 01:00:21,060 --> 01:00:21,880
[3.7] 昔涟 | 3月丹恒伙伴 | 01:00:24,240 --> 01:00:27,280
[3.7] 昔涟 | 未来的无数个日夜 | 01:00:27,960 --> 01:00:29,720
[3.7] 昔涟 | 你们可要继续担当彼此最宝贵的依靠呀 | 01:00:29,720 --> 01:00:32,720
[3.7] 昔涟 | 大家该回家了 | 01:00:34,080 --> 01:00:37,510
[3.7] 昔涟 | 一篇轰轰烈烈的史诗要多么华美的语句 | 01:00:39,360 --> 01:00:44,140
[3.7] 昔涟 | 才能勾勒出它的尾声呢 | 01:00:44,140 --> 01:00:46,940
[3.7] 昔涟 | 你睡着的时候 | 01:00:47,220 --> 01:00:48,980
[3.7] 昔涟 | 人家一直在思考这件事 | 01:00:48,980 --> 01:00:51,779
[3.7] 昔涟 | 现在我终于有了答案 | 01:00:52,219 --> 01:00:54,979
[3.7] 昔涟 | 平平淡淡的就好 | 01:00:56,539 --> 01:00:59,019
[3.7] 昔涟 | 在虚拟的演算中 | 01:01:01,300 --> 01:01:03,240
[3.7] 昔涟 | 我们度过了比许多星星的寿命更为漫长的岁月 | 01:01:03,240 --> 01:01:08,080
[3.7] 昔涟 | 这世上没有任何一种语言 | 01:01:08,480 --> 01:01:10,680
[3.7] 昔涟 | 一行文字能托得起这段旅途的重量 | 01:01:10,680 --> 01:01:14,950
[3.7] 昔涟 | 既然如此 | 01:01:15,470 --> 01:01:16,890
[3.7] 昔涟 | 就不必再犹豫 | 01:01:16,890 --> 01:01:18,350
[3.7] 昔涟 | 细微的字眼 | 01:01:18,350 --> 01:01:19,980
[3.7] 昔涟 | 理解他 | 01:01:20,340 --> 01:01:21,100
[3.7] 昔涟 | 热烈和浪漫的人们 | 01:01:21,100 --> 01:01:22,840
[3.7] 昔涟 | 自然会为最后被点上的那枚句号热泪盈眶 | 01:01:22,840 --> 01:01:27,250
[3.7] 昔涟 | 那么现在到了和读者们道别的时候了 | 01:01:27,770 --> 01:01:31,530
[3.7] 昔涟 | 这便是如我所说的最后一夜了 | 01:01:32,770 --> 01:01:36,020
[3.7] 昔涟 | 大家别留下遗憾呀 | 01:01:36,500 --> 01:01:39,980
[3.7] 昔涟 | 再见了丹恒 | 01:01:41,030 --> 01:01:43,250
[3.7] 昔涟 | 3月到了这里 | 01:01:43,250 --> 01:01:46,410
[3.7] 昔涟 | 如我所说 | 01:01:46,410 --> 01:01:47,670
[3.7] 昔涟 | 就算正式完本了 | 01:01:47,670 --> 01:01:49,590
[3.7] 昔涟 | 我们可是他共同的主笔呀 | 01:01:49,910 --> 01:01:52,290
[3.7] 昔涟 | 伙伴文字脱离了作者的手笔 | 01:01:52,290 --> 01:01:56,350
[3.7] 昔涟 | 被他人收入眼中的时候 | 01:01:56,350 --> 01:01:58,890
[3.7] 昔涟 | 它承载的意义就不受你我掌控了 | 01:01:58,890 --> 01:02:02,810
[3.7] 昔涟 | 把解读的自由留给每一位翻开他的读者 | 01:02:03,090 --> 01:02:07,450
[3.7] 昔涟 | 不觉得这是件很浪漫的事吗 | 01:02:08,680 --> 01:02:10,600
[3.7] 昔涟 | 至于这段故事在你我眼中的意义 | 01:02:11,880 --> 01:02:14,640
[3.7] 昔涟 | 就让我们把它好好放在心底吧 | 01:02:14,640 --> 01:02:17,570
[3.7] 昔涟 | 反正人家一直都和你心照不宣呀 | 01:02:18,310 --> 01:02:22,000
[3.7] 昔涟 | 其实在大家不知道的角落 | 01:02:22,000 --> 01:02:25,420
[3.7] 昔涟 | 还发生了一段鲜有人知的插曲 | 01:02:25,420 --> 01:02:28,790
[3.7] 昔涟 | 我将她留在了故事之外 | 01:02:29,200 --> 01:02:31,040
[3.7] 昔涟 | 因为它事关一个选择 | 01:02:32,440 --> 01:02:34,920
[3.7] 昔涟 | 一个我出于私心而做的选择 | 01:02:35,440 --> 01:02:38,620
[3.7] 昔涟 | 可以原谅我吗 | 01:02:39,020 --> 01:02:40,260
[3.7] 昔涟 | 伙伴你不在场的时候 | 01:02:41,260 --> 01:02:44,850
[3.7] 昔涟 | 我擅自做了一个决定 | 01:02:45,930 --> 01:02:48,290
[3.7] 昔涟 | 我把关于他的一切都写在了这张小卡片上 | 01:02:48,650 --> 01:02:53,740
[3.7] 昔涟 | 读过以后 | 01:02:54,500 --> 01:02:55,460
[3.7] 昔涟 | 假如你愿意原谅我 | 01:02:56,460 --> 01:02:58,649
[3.7] 昔涟 | 就把这最后一笔添在如我所说的结尾吧 | 01:02:59,009 --> 01:03:04,529
[3.7] 昔涟 | 被铁木吞没的记忆回到现实吧 | 01:03:05,290 --> 01:03:10,370
[3.7] 昔涟 | 可千万不要迷路呀 | 01:03:11,270 --> 01:03:13,640
[3.7] 昔涟 | 我们赢下了这场战役呢 | 01:03:14,000 --> 01:03:15,640
[3.7] 昔涟 | 感谢你 | 01:03:16,760 --> 01:03:17,500
[3.7] 昔涟 | 黑塔女士 | 01:03:17,500 --> 01:03:18,740
[3.7] 昔涟 | 如果没有你胜利 | 01:03:18,740 --> 01:03:20,800
[3.7] 昔涟 | 根本无从谈起 | 01:03:20,800 --> 01:03:22,640
[3.7] 昔涟 | 只是还有什么后顾之忧吗 | 01:03:23,040 --> 01:03:26,400
[3.7] 昔涟 | 所以这场胜利不是那许多事件的最后一环 | 01:03:26,930 --> 01:03:31,730
[3.7] 昔涟 | 这副惆怅的表情可不适合你呀 | 01:03:31,730 --> 01:03:34,550
[3.7] 昔涟 | 黑塔女士别有负担 | 01:03:34,550 --> 01:03:38,030
[3.7] 昔涟 | 告诉我吧 | 01:03:38,030 --> 01:03:40,070
[3.7] 昔涟 | 哪怕身形模糊不清 | 01:03:42,020 --> 01:03:43,940
[3.7] 昔涟 | 人家还是确信 | 01:03:43,940 --> 01:03:45,640
[3.7] 昔涟 | 那就是希莲梦中的神明 | 01:03:45,640 --> 01:03:47,960
[3.7] 昔涟 | 因果听起来和志实正相反呢 | 01:03:47,960 --> 01:03:52,239
[3.7] 昔涟 | 一位计算未来 | 01:03:53,359 --> 01:03:54,939
[3.7] 昔涟 | 一味铭记过去 | 01:03:54,939 --> 01:03:57,290
[3.7] 昔涟 | 我的记忆 | 01:03:57,730 --> 01:04:00,190
[3.7] 昔涟 | 这是什么意思啊 | 01:04:00,190 --> 01:04:03,490
[3.7] 昔涟 | 他陨落了吗啊 | 01:04:04,010 --> 01:04:08,260
[3.7] 昔涟 | 原来这个名字背后不是人家的过去 | 01:04:08,260 --> 01:04:12,710
[3.7] 昔涟 | 而是我的未来呀 | 01:04:13,230 --> 01:04:15,430
[3.7] 昔涟 | 请说下去吧 | 01:04:19,080 --> 01:04:20,120
[3.7] 昔涟 | 这意味着我会永远留在过去 | 01:04:21,480 --> 01:04:25,880
[3.7] 昔涟 | 银河里的神明也是这么不讲道理呢 | 01:04:28,300 --> 01:04:32,700
[3.7] 昔涟 | 我想好了 | 01:04:37,120 --> 01:04:38,440
[3.7] 昔涟 | 黑檀女士 | 01:04:38,440 --> 01:04:40,229
[3.7] 昔涟 | 答案显而易见 | 01:04:40,669 --> 01:04:42,029
[3.7] 昔涟 | 不是吗 | 01:04:42,029 --> 01:04:42,709
[3.7] 昔涟 | 但人家确实需要一点时间来克服心底的哀伤 | 01:04:43,829 --> 01:04:49,540
[3.7] 昔涟 | 她的温柔总是恰到好处 | 01:04:51,060 --> 01:04:53,020
[3.7] 昔涟 | 一定会原谅我吧 | 01:04:54,260 --> 01:04:57,340
[3.7] 昔涟 | 当然 | 01:04:58,340 --> 01:04:59,700
[3.7] 昔涟 | 我听过这么一种说法 | 01:05:02,760 --> 01:05:04,440
[3.7] 昔涟 | 神性是无暇的人性 | 01:05:05,680 --> 01:05:07,360
[3.7] 昔涟 | 而人性是有侠的神性 | 01:05:08,400 --> 01:05:11,430
[3.7] 昔涟 | 翁法罗斯的孩子早就不相信神明了 | 01:05:12,480 --> 01:05:16,360
[3.7] 昔涟 | 比起喜欢恶作剧的他们 | 01:05:17,170 --> 01:05:20,130
[3.7] 昔涟 | 我肯定更相信他 | 01:05:21,640 --> 01:05:23,120
[3.7] 昔涟 | 还有身为人的自己 | 01:05:24,440 --> 01:05:25,760
[3.7] 昔涟 | 至于我最难割舍的那份私心 | 01:05:27,080 --> 01:05:30,100
[3.7] 昔涟 | 一人留在过去 | 01:05:30,770 --> 01:05:32,130
[3.7] 昔涟 | 一人走向未来 | 01:05:34,370 --> 01:05:36,970
[3.7] 昔涟 | 我相信那个我最在乎的 | 01:05:41,460 --> 01:05:44,420
[3.7] 昔涟 | 他 | 01:05:44,420 --> 01:05:45,380
[3.7] 昔涟 | 一定会替往昔的涟漪见长 | 01:05:46,350 --> 01:05:49,390
[3.7] 昔涟 | 每一个星星闪耀的明天 | 01:05:50,200 --> 01:05:54,520
[3.7] 昔涟 | 在记忆中逆行 | 01:05:55,250 --> 01:05:56,910
[3.7] 昔涟 | 真是新奇的体验呀 | 01:05:56,910 --> 01:05:59,410
[3.7] 昔涟 | 这一刻是铁幕宣告胜利 | 01:06:02,540 --> 01:06:06,500
[3.7] 昔涟 | 将毁灭扫向群星的瞬间 | 01:06:06,500 --> 01:06:09,860
[3.7] 昔涟 | 原来那时在命途狭间 | 01:06:13,240 --> 01:06:15,880
[3.7] 昔涟 | 是我找到了我 | 01:06:17,080 --> 01:06:19,320
[3.7] 昔涟 | 神明的耳语竟然是少女的自言自语呀 | 01:06:22,040 --> 01:06:26,720
[3.7] 昔涟 | 回想起来当时听见的话是 | 01:06:28,300 --> 01:06:32,660
[3.7] 昔涟 | 嗯可我明明只是想说 | 01:06:46,960 --> 01:06:49,840
[3.7] 昔涟 | 别放弃 | 01:06:49,840 --> 01:06:51,140
[3.7] 昔涟 | 他会找到你 | 01:06:51,140 --> 01:06:53,360
[3.7] 昔涟 | 记忆可真是奇妙呀 | 01:06:55,960 --> 01:06:58,820
[3.7] 昔涟 | 那就让人家行使这份力量 | 01:06:58,820 --> 01:07:02,880
[3.7] 昔涟 | 为注定发生的奇迹种下因果吧 | 01:07:03,650 --> 01:07:07,090
[3.7] 昔涟 | 话虽如此 | 01:07:08,570 --> 01:07:09,950
[3.7] 昔涟 | 要一直走到记忆的起点吗 | 01:07:09,950 --> 01:07:12,805
[3.7] 昔涟 | 这么远的路 | 01:07:14,060 --> 01:07:15,600
[3.7] 昔涟 | 一个人多少有些寂寞呀 | 01:07:15,600 --> 01:07:18,420
[3.7] 昔涟 | 那介意多一个人和你同行吗 | 01:07:18,820 --> 01:07:21,620
[3.7] 昔涟 | 啊 | 01:07:23,340 --> 01:07:24,460
[3.7] 昔涟 | 如果是桃子多 | 01:07:27,740 --> 01:07:29,660
[3.7] 昔涟 | 3000万个都不介意啊 | 01:07:29,660 --> 01:07:31,780
[3.7] 昔涟 | 一个就够了 | 01:07:32,789 --> 01:07:33,909
[3.7] 昔涟 | 收拾好心情 | 01:07:35,669 --> 01:07:36,809
[3.7] 昔涟 | 我们准备出发吧 | 01:07:36,809 --> 01:07:38,909
[3.7] 昔涟 | 沿着记忆的涟漪走向过去 | 01:07:39,700 --> 01:07:41,780
[3.7] 昔涟 | 将那些神明显灵的时刻一一串联起来 | 01:07:42,820 --> 01:07:47,260
[3.7] 昔涟 | 明明是因促成了果 | 01:07:48,600 --> 01:07:51,380
[3.7] 昔涟 | 但现在却是未来 | 01:07:51,860 --> 01:07:54,100
[3.7] 昔涟 | 赋予了过去新的意义 | 01:07:54,100 --> 01:07:55,580
[3.7] 昔涟 | 果反过来滋养了因 | 01:07:56,740 --> 01:07:59,180
[3.7] 昔涟 | 也许这就是记忆的美妙之处 | 01:08:00,880 --> 01:08:04,640
[3.7] 昔涟 | 所以沿着来时路出发吧 | 01:08:07,900 --> 01:08:12,100
[3.7] 昔涟 | 回望组成了每一道涟漪 | 01:08:13,079 --> 01:08:14,959
[3.7] 昔涟 | 回家还记得吗 | 01:08:16,119 --> 01:08:19,159
[3.7] 昔涟 | 灰白的黎明 | 01:08:19,159 --> 01:08:20,639
[3.7] 昔涟 | 刺破长夜的瞬间 | 01:08:20,639 --> 01:08:22,899
[3.7] 昔涟 | 纷争的长矛险些夺走了他的生命 | 01:08:23,640 --> 01:08:27,400
[3.7] 昔涟 | 是你 | 01:08:29,220 --> 01:08:30,780
[3.7] 昔涟 | 冒充神明的你 | 01:08:32,380 --> 01:08:34,140
[3.7] 昔涟 | 用温柔的目光托起他的形体 | 01:08:34,140 --> 01:08:37,830
[3.7] 昔涟 | 然后在欧洛尼斯的祭坛前 | 01:08:38,470 --> 01:08:41,530
[3.7] 昔涟 | 就连岁月的泰坦都认错了 | 01:08:41,530 --> 01:08:44,190
[3.7] 昔涟 | 你的面貌呀 | 01:08:44,190 --> 01:08:45,750
[3.7] 昔涟 | 真没想到我们的初遇还藏着这一层秘密呢 | 01:08:46,190 --> 01:08:51,359
[3.7] 昔涟 | 第一次也是最后一次 | 01:08:51,839 --> 01:08:55,799
[3.7] 昔涟 | 我看见你了 | 01:08:56,380 --> 01:08:57,840
[3.7] 昔涟 | 伙伴记忆中的旋律我收到了 | 01:08:57,840 --> 01:09:02,980
[3.7] 昔涟 | 于是奇迹得以暂时逃离死亡 | 01:09:03,880 --> 01:09:07,960
[3.7] 昔涟 | 将他留在生者世界的重任就交给过去的侠蝶了 | 01:09:10,760 --> 01:09:15,540
[3.7] [杂讯] | 整整97天 | 01:09:15,540 --> 01:09:17,480
[3.7] 昔涟 | 3月走遍了温法洛斯 | 01:09:17,480 --> 01:09:19,780
[3.7] 昔涟 | 只为找到拯救伙伴的方法 | 01:09:19,780 --> 01:09:22,860
[3.7] 昔涟 | 他以手中的弓箭狠狠教训了拦路的家伙们 | 01:09:23,600 --> 01:09:28,280
[3.7] 昔涟 | 唉原来如此 | 01:09:29,180 --> 01:09:31,200
[3.7] 昔涟 | 我之所以能如此熟练的拉弓 | 01:09:31,200 --> 01:09:33,900
[3.7] 昔涟 | 都要归功于3月呢 | 01:09:33,900 --> 01:09:35,680
[3.7] 昔涟 | 好悦耳的单一 | 01:09:35,680 --> 01:09:37,609
[3.7] 昔涟 | 我收到了 | 01:09:37,609 --> 01:09:39,449
[3.7] 昔涟 | 于是在过去的记忆中 | 01:09:40,249 --> 01:09:43,109
[3.7] 昔涟 | 你领会了3月精湛的剑术 | 01:09:43,109 --> 01:09:46,369
[3.7] 昔涟 | 而那支承载惊艳的箭矢将会在未来划过星空 | 01:09:47,300 --> 01:09:52,460
[3.7] 昔涟 | 成为银河的曙光 | 01:09:52,460 --> 01:09:55,100
[3.7] 昔涟 | 还好吗 | 01:09:59,600 --> 01:10:01,280
[3.7] 昔涟 | 没事了 | 01:10:02,150 --> 01:10:02,910
[3.7] 昔涟 | 人家只是走的有点累了 | 01:10:04,070 --> 01:10:07,270
[3.7] 昔涟 | 要多运动呀 | 01:10:08,450 --> 01:10:10,490
[3.7] 昔涟 | 为了让温法罗斯被群星眷顾 | 01:10:11,380 --> 01:10:13,860
[3.7] 昔涟 | 记忆向银河求援 | 01:10:14,900 --> 01:10:17,180
[3.7] 昔涟 | 可惜权杖的阻力太过强大 | 01:10:18,090 --> 01:10:21,190
[3.7] 昔涟 | 即便神明 | 01:10:21,190 --> 01:10:22,710
[3.7] 昔涟 | 也只能向同路人送去一道转瞬即逝的魔音 | 01:10:22,710 --> 01:10:27,095
[3.7] 昔涟 | 好在黑天鹅小姐捉住了那一瞬呀 | 01:10:29,100 --> 01:10:32,460
[3.7] 昔涟 | 虽然那道信号也吸引了一些不那么愉快的注目 | 01:10:32,460 --> 01:10:38,080
[3.7] 昔涟 | 但现在看来一切是值得的 | 01:10:39,540 --> 01:10:43,320
[3.7] 昔涟 | 银河向我们露出了温柔的一面呢 | 01:10:43,760 --> 01:10:46,480
[3.7] 昔涟 | 说不定我的心中也藏着一个阴谋呢 | 01:10:46,480 --> 01:10:50,370
[3.7] 昔涟 | 一个能让每个人都收获幸福的阴谋 | 01:10:50,370 --> 01:10:53,850
[3.7] 昔涟 | 以后也要多帮他们的忙呀 | 01:10:55,080 --> 01:10:57,240
[3.7] 昔涟 | 黑天鹅小姐 | 01:10:57,240 --> 01:10:59,240
[3.7] 昔涟 | 回首过去果然是件费心的事呢 | 01:11:02,880 --> 01:11:07,160
[3.7] 昔涟 | 也很费力气呀 | 01:11:07,920 --> 01:11:09,240
[3.7] 昔涟 | 你要握紧这柄仪式剑 | 01:11:11,000 --> 01:11:13,400
[3.7] 昔涟 | 在我离去后 | 01:11:13,880 --> 01:11:15,520
[3.7] 昔涟 | 他会把你送回时间的起点 | 01:11:15,520 --> 01:11:18,300
[3.7] 昔涟 | 一段新故事的开篇 | 01:11:18,300 --> 01:11:21,120
[3.7] 昔涟 | 我相信在那段故事里 | 01:11:22,400 --> 01:11:25,720
[3.7] 昔涟 | 又或者无数段相似而不相同的故事之后 | 01:11:25,720 --> 01:11:29,790
[3.7] 昔涟 | 大家所有牺牲的伙伴 | 01:11:30,190 --> 01:11:33,750
[3.7] 昔涟 | 都能和我们儿时憧憬的救世主一起 | 01:11:33,750 --> 01:11:37,370
[3.7] 昔涟 | 在更辽阔的星空下相聚 | 01:11:37,690 --> 01:11:40,720
[3.7] 昔涟 | 一眨眼的功夫回到命运的转折点了 | 01:11:41,080 --> 01:11:45,200
[3.7] 昔涟 | 借着一丝飘渺的希望 | 01:11:46,090 --> 01:11:48,250
[3.7] [杂讯] | 我们拥抱3000万世徒劳 | 01:11:48,250 --> 01:11:50,910
[3.7] 昔涟 | 开启了永劫回归 | 01:11:50,910 --> 01:11:53,570
[3.7] 昔涟 | 还记得最初当神明出现在梦里 | 01:11:54,260 --> 01:11:58,320
[3.7] 昔涟 | 隔着一面薄薄的水晶望着我的时候 | 01:11:58,320 --> 01:12:02,500
[3.7] 昔涟 | 人家一度怀疑他是不怀好意的坏人呢 | 01:12:04,500 --> 01:12:08,820
[3.7] 昔涟 | 但现在我终于确信 | 01:12:09,470 --> 01:12:13,030
[3.7] 昔涟 | 原来他一直站在我的身边 | 01:12:13,780 --> 01:12:16,060
[3.7] 昔涟 | 还这么美丽呀 | 01:12:16,060 --> 01:12:18,300
[3.7] 昔涟 | 因果真是无法被阻拦的力量呢 | 01:12:18,990 --> 01:12:24,230
[3.7] 昔涟 | 即便我想为希林留下更多话 | 01:12:24,730 --> 01:12:27,410
[3.7] 昔涟 | 好像也做不到 | 01:12:27,410 --> 01:12:29,740
[3.7] 昔涟 | 毕竟你还要留下最后的心事 | 01:12:30,380 --> 01:12:33,380
[3.7] 昔涟 | 种下最初的种子呀 | 01:12:33,380 --> 01:12:35,820
[3.7] 昔涟 | 但我记得你说过 | 01:12:36,609 --> 01:12:38,049
[3.7] 昔涟 | 当神明落下 | 01:12:39,089 --> 01:12:40,129
[3.7] 昔涟 | 眼泪倒映在涟漪里的一定是最为美丽的事物 | 01:12:40,129 --> 01:12:45,414
[3.7] 昔涟 | 可是你知道吗 | 01:12:46,230 --> 01:12:47,950
[3.7] 昔涟 | 当温法罗斯的新诞生时 | 01:12:49,190 --> 01:12:51,670
[3.7] 昔涟 | 他最先看见的只是一个名字 | 01:12:51,670 --> 01:12:55,395
[3.7] 昔涟 | 093 | 01:12:56,329 --> 01:12:57,369
[3.7] 昔涟 | 看来你已经发现了呀 | 01:12:58,809 --> 01:13:01,529
[3.7] 昔涟 | 有时候只要换个角度看世界 | 01:13:02,370 --> 01:13:05,410
[3.7] 昔涟 | 惊喜就会诞生 | 01:13:05,410 --> 01:13:07,030
[3.7] 昔涟 | 对不对是呀 | 01:13:07,030 --> 01:13:10,830
[3.7] 昔涟 | 将这组数字旋转180度 | 01:13:11,310 --> 01:13:14,250
[3.7] 昔涟 | 就能看见美丽的永恒 | 01:13:14,250 --> 01:13:17,120
[3.7] 昔涟 | 我们所相信的真我 | 01:13:17,600 --> 01:13:22,160
[3.7] 昔涟 | 哈看来要抓紧时间了呢 | 01:13:23,600 --> 01:13:27,560
[3.7] 昔涟 | 心中的英雄自年幼时起 | 01:13:27,560 --> 01:13:30,820
[3.7] 昔涟 | 便一直陪伴在我和他身边 | 01:13:30,820 --> 01:13:33,119
[3.7] 昔涟 | 白鹤一直都很坚强 | 01:13:34,340 --> 01:13:35,900
[3.7] 昔涟 | 但如果没有那一丝萦绕在脑海中的希望 | 01:13:36,900 --> 01:13:41,420
[3.7] 昔涟 | 缠上他的命运和轮回是否会压垮他呢 | 01:13:42,440 --> 01:13:47,160
[3.7] 昔涟 | 只要能将一线希望放进她的心里 | 01:13:47,840 --> 01:13:51,860
[3.7] 昔涟 | 他就一定能坚持下来 | 01:13:52,620 --> 01:13:55,230
[3.7] 昔涟 | 没错只需要一点点火苗 | 01:13:55,670 --> 01:13:59,550
[3.7] 昔涟 | 他就能守着一丝光明 | 01:14:00,310 --> 01:14:02,370
[3.7] 昔涟 | 成为熊熊燃烧的烈阳 | 01:14:02,370 --> 01:14:05,190
[3.7] 昔涟 | 我已经没有力气将心中的英雄 | 01:14:09,060 --> 01:14:12,880
[3.7] 昔涟 | 捏塑成他的模样了呀 | 01:14:12,880 --> 01:14:15,540
[3.7] 昔涟 | 就为他留下神谕吧 | 01:14:18,120 --> 01:14:20,300
[3.7] 昔涟 | 带着这份愿望走下去吧 | 01:14:20,300 --> 01:14:23,260
[3.7] 昔涟 | 成为开启救世的英雄 | 01:14:23,620 --> 01:14:25,880
[3.7] 昔涟 | 诚如神谕所示 | 01:14:25,880 --> 01:14:28,440
[3.7] 昔涟 | 汝将肩负骄阳 | 01:14:28,920 --> 01:14:30,520
[3.7] 昔涟 | 直至灰白的黎明 | 01:14:31,520 --> 01:14:32,920
[3.7] 昔涟 | 显著走下去 | 01:14:32,920 --> 01:14:35,880
[3.7] 昔涟 | 背负这个世界 | 01:14:37,160 --> 01:14:39,270
[3.7] 昔涟 | 直到灰白的英雄 | 01:14:39,710 --> 01:14:42,430
[3.7] 昔涟 | 无名的救世主带来黎明 | 01:14:43,630 --> 01:14:47,380
[3.7] 昔涟 | 至此 | 01:14:48,380 --> 01:14:48,820
[3.7] 昔涟 | 你的目光已经贯穿了温法罗斯由衷至始 | 01:14:49,900 --> 01:14:55,180
[3.7] 昔涟 | 看来要抓紧时间了呢 | 01:14:56,070 --> 01:14:58,910
[3.7] 昔涟 | 最初的涟漪是人家一切的开始 | 01:15:00,150 --> 01:15:04,180
[3.7] [杂讯] | 1234567 | 01:15:04,660 --> 01:15:07,730
[3.7] 昔涟 | 我还以为那是零落于记忆的音符 | 01:15:08,330 --> 01:15:11,690
[3.7] 昔涟 | 但其实他们早已汇入了这个世界呀 | 01:15:12,690 --> 01:15:17,115
[3.7] 昔涟 | 无论翁法罗斯是因何而诞生 | 01:15:17,880 --> 01:15:20,880
[3.7] 昔涟 | 但此刻他变得多么温柔 | 01:15:20,880 --> 01:15:25,040
[3.7] 昔涟 | 在我归去时 | 01:15:25,779 --> 01:15:27,059
[3.7] 昔涟 | 他想再次为我送上我们相逢时的那段旋律 | 01:15:28,099 --> 01:15:32,899
[3.7] 昔涟 | 简单而又美好的旋律 | 01:15:33,580 --> 01:15:36,460
[3.7] 昔涟 | 这道门背后飘来了麦田的香气呢 | 01:15:37,700 --> 01:15:44,320
[3.7] 昔涟 | 聪明的你应该早就猜到了对吧 | 01:15:45,500 --> 01:15:49,620
[3.7] 昔涟 | 回望的终点 | 01:15:50,389 --> 01:15:51,829
[3.7] 昔涟 | 翁法罗斯最后的缺口就是我们共同的故乡呀 | 01:15:51,829 --> 01:15:58,390
[3.7] 昔涟 | 可以回家了呀 | 01:15:59,159 --> 01:16:01,919
[3.7] 昔涟 | 准备好了吗 | 01:16:03,559 --> 01:16:05,159
[3.7] 昔涟 | 如果你将记忆留在一切故事的开端 | 01:16:07,640 --> 01:16:10,860
[3.7] 昔涟 | 投向那枚最初的石子 | 01:16:10,860 --> 01:16:13,800
[3.7] 昔涟 | 翁法罗斯最后的缺口就会闭合 | 01:16:15,280 --> 01:16:17,840
[3.7] 昔涟 | 温法罗斯的因果循环将永远锚定在银河中 | 01:16:18,880 --> 01:16:23,969
[3.7] 昔涟 | 如果我不那样做 | 01:16:24,750 --> 01:16:27,880
[3.7] 昔涟 | 那样的话 | 01:16:28,400 --> 01:16:29,780
[3.7] 昔涟 | 这个世界还有天外广袤的银河 | 01:16:29,780 --> 01:16:33,760
[3.7] 昔涟 | 可能依旧会坠入毁灭 | 01:16:33,760 --> 01:16:36,760
[3.7] 昔涟 | 我们怎么可能让这种事发生呢 | 01:16:39,160 --> 01:16:41,440
[3.7] 昔涟 | 当然了 | 01:16:42,840 --> 01:16:44,200
[3.7] 昔涟 | 我记得艾利密歇的那棵树 | 01:16:44,880 --> 01:16:48,719
[3.7] 昔涟 | 他孤独地生长 | 01:16:49,239 --> 01:16:51,019
[3.7] 昔涟 | 哪里也去不了 | 01:16:51,019 --> 01:16:53,239
[3.7] 昔涟 | 她独自凝望着海面 | 01:16:54,060 --> 01:16:55,900
